id,L,a,b,hex_srgb,in_srgb,slice_id
3,0.0,0.0,0.0,#000000,1,0
11,0.0625,2.375,-4.625,#01000C,0,1
21,0.0625,5.875,-10.375,#040016,0,1
28,0.0625,9.375,-15.875,#06001D,0,1
36,0.125,13.0,-21.25,#080023,0,2
42,0.125,18.0,-26.375,#0C002A,0,2
59,0.1875,23.375,-31.5,#0F0031,0,3
85,0.25,28.875,-35.875,#110037,0,4
90,0.25,36.125,-40.125,#15003D,0,4
109,0.3125,43.25,-44.5,#190043,0,5
141,0.375,53.75,-51.75,#1D004D,0,6
173,0.5,48.25,-49.0,#190049,0,8
177,0.5,63.5,-58.125,#210057,0,8
214,0.625,4.875,0.75,#0F0001,0,10
225,0.625,76.125,-66.5,#270063,0,10
235,0.6875,8.125,-4.125,#11000D,0,11
252,0.75,1.875,-11.25,#000218,0,12
274,0.75,68.125,-62.0,#22005D,0,12
276,0.75,85.125,-72.375,#2B006C,0,12
280,0.8125,-1.25,-5.375,#00040F,0,13
286,0.8125,12.0,-9.375,#140016,0,13
313,0.9375,-4.0,0.75,#000601,0,15
322,0.9375,16.375,-14.75,#17001D,0,15
334,0.9375,94.125,-78.5,#2F0076,0,15
340,1.0,4.25,-17.625,#000220,0,16
354,1.0,28.875,-28.125,#1C002E,0,16
377,1.0625,34.375,-32.375,#1E0034,0,17
384,1.0625,101.75,-83.5,#33007E,0,17
398,1.125,24.5,-23.25,#1C0028,0,18
415,1.1875,7.75,-23.25,#000128,0,19
442,1.25,110.125,-89.125,#370087,0,20
468,1.3125,57.625,-57.125,#1A0057,0,21
481,1.375,17.0,-32.75,#000035,0,22
512,1.4375,61.0,-52.125,#290050,0,23
515,1.4375,119.0,-95.0,#3C0091,0,23
537,1.5,24.0,-17.25,#200021,0,24
558,1.5625,13.0,2.625,#1E0000,0,25
565,1.5625,22.75,-37.375,#00003C,0,25
580,1.625,-2.375,-11.25,#00091A,0,26
591,1.625,11.25,-29.0,#000130,0,26
611,1.625,124.25,-98.625,#3F0098,0,26
635,1.6875,44.0,-37.0,#26003C,0,27
663,1.75,52.625,-45.0,#280047,0,28
682,1.8125,18.5,-7.5,#1F0016,0,29
699,1.875,-6.125,-5.0,#000C11,0,30
702,1.875,-0.25,-17.125,#000921,0,30
752,1.9375,23.5,-11.125,#23001B,0,31
755,1.9375,36.5,-46.625,#050049,0,31
794,2.0,88.25,-77.375,#290077,0,32
795,2.0625,-8.75,0.875,#000E05,0,33
825,2.0625,32.125,-23.125,#25002A,0,33
855,2.125,20.5,-1.125,#25000B,0,34
884,2.1875,26.875,-41.75,#000043,0,35
931,2.25,73.5,-59.5,#32005D,0,36
973,2.375,2.25,-23.375,#000A2A,0,38
991,2.375,48.75,-54.875,#0C0056,0,38
1013,2.4375,18.75,-20.125,#190027,0,39
1016,2.4375,31.5,-17.0,#280023,0,39
1049,2.5,41.0,-28.5,#2B0032,0,40
1051,2.5,50.375,-38.5,#2D0040,0,40
1124,2.625,70.5,-68.125,#1C006B,0,42
1125,2.625,79.25,-72.125,#250071,0,42
1163,2.6875,42.125,-51.75,#020052,0,43
1227,2.875,-5.0,-16.5,#000F23,0,46
1254,2.875,24.75,3.625,#2B0003,0,46
1255,2.875,27.5,-4.375,#2A0014,0,46
1265,2.875,91.125,-71.75,#3C0071,0,46
1270,2.9375,-8.375,-11.0,#00111C,0,47
1340,3.0,31.125,-9.5,#2C001B,0,48
1345,3.0,59.625,-62.625,#120063,0,48
1347,3.0,67.0,-52.375,#340054,0,48
1350,3.0,112.75,-94.25,#370094,0,48
1352,3.0625,-11.375,-4.5,#001213,0,49
1376,3.0625,18.5,5.125,#260000,0,49
1460,3.1875,-0.875,5.25,#0F0C00,0,51
1481,3.1875,40.125,-21.625,#30002A,0,51
1511,3.25,14.625,-3.0,#200112,1,52
1529,3.25,46.875,-29.75,#320035,0,52
1534,3.25,103.375,-89.0,#31008D,0,52
1554,3.3125,3.125,5.625,#160900,0,53
1584,3.3125,96.125,-84.75,#2C0086,0,53
1603,3.375,6.25,-31.125,#000C37,0,54
1608,3.375,11.5,-35.0,#00093C,0,54
1631,3.4375,-14.625,2.0,#001407,0,55
1700,3.5,61.125,-44.5,#36004A,0,56
1704,3.5,86.625,-67.125,#3D006B,0,56
1744,3.5625,56.375,-39.875,#350044,0,57
1765,3.625,7.625,6.0,#1D0700,0,58
1791,3.6875,-4.875,6.125,#081000,0,59
1808,3.6875,16.375,-39.0,#000743,0,59
1818,3.6875,36.625,-13.75,#310021,0,59
1823,3.6875,82.375,-77.375,#21007B,0,59
1870,3.75,29.875,-47.0,#00004E,0,60
1883,3.75,126.5,-104.0,#3E00A6,0,60
1888,3.8125,-10.5,6.375,#001300,0,61
1923,3.8125,81.125,-63.875,#3B0067,0,61
1954,3.875,33.875,-1.375,#330011,0,62
1991,3.9375,52.0,-60.25,#020062,0,63
1994,3.9375,64.0,-67.125,#11006C,0,63
1998,3.9375,107.0,-82.625,#460084,0,63
2043,4.0,30.875,4.625,#320005,0,64
2086,4.0625,53.25,-33.25,#38003C,0,65
2128,4.125,36.625,-6.875,#34001A,0,66
2201,4.25,-2.5,-25.5,#001331,0,68
2241,4.3125,-14.375,-10.5,#00171E,0,69
2244,4.3125,-10.75,-16.875,#001626,0,69
2376,4.4375,116.75,-89.625,#4C0091,0,71
2377,4.4375,118.5,-100.25,#3900A2,0,71
2425,4.5,46.375,-22.875,#38002F,0,72
2429,4.5,73.125,-53.0,#3F0059,0,72
2436,4.5625,-18.25,-2.75,#001914,0,73
2531,4.625,72.625,-73.5,#160078,0,74
2534,4.625,99.25,-75.5,#47007B,0,74
2637,4.8125,-20.5,3.0,#001A09,0,77
2679,4.8125,21.375,-44.125,#00094C,0,77
2687,4.8125,43.75,-57.25,#000060,0,77
2869,5.0625,33.875,-37.125,#1D0043,0,81
2873,5.0625,39.125,-33.625,#29003F,0,81
2875,5.0625,42.125,-9.75,#3A001F,0,81
2889,5.125,-17.25,8.375,#001900,0,82
2894,5.125,-8.25,-23.75,#001731,0,82
2966,5.1875,26.375,-33.0,#17023E,1,83
2972,5.1875,36.5,6.375,#3A0005,0,83
2979,5.1875,45.875,-16.25,#3C0028,0,83
3019,5.25,13.875,9.0,#270700,0,84
3030,5.25,34.0,-52.25,#000159,0,84
3036,5.25,40.125,-42.375,#1F004B,0,84
3046,5.25,106.125,-94.25,#30009A,0,84
3102,5.3125,52.875,-26.125,#3E0035,0,85
3107,5.3125,88.5,-84.0,#22008A,0,85
3141,5.375,7.0,-13.25,#120F24,1,86
3147,5.375,9.25,-19.0,#0F0E2B,1,86
3177,5.375,66.875,-44.5,#41004F,0,86
3229,5.4375,78.75,-57.375,#440062,0,87
3235,5.5,-20.25,-8.375,#001B1D,0,88
3252,5.5,0.125,-32.125,#00153D,0,88
3273,5.5,21.75,-28.125,#170638,1,88
3280,5.5,55.75,-49.0,#2F0055,0,88
3342,5.5625,62.0,-38.375,#410047,0,89
3365,5.625,4.375,-2.875,#171017,1,90
3390,5.625,46.875,-44.875,#270050,0,90
3437,5.6875,26.125,9.625,#320000,0,91
3492,5.75,34.375,-28.25,#2A0039,0,92
3538,5.8125,14.625,-23.0,#130D31,1,93
3580,5.875,0.25,-1.25,#121315,1,94
3621,5.875,43.375,-2.875,#3F0018,0,94
3637,5.9375,-24.25,-1.75,#001D15,0,95
3665,5.9375,5.125,-36.5,#001544,0,95
3695,5.9375,68.875,-57.375,#380063,0,95
3705,6.0,-16.5,-18.25,#001B2B,0,96
3771,6.0625,2.25,-8.0,#11131E,1,97
3866,6.125,56.0,-66.625,#000071,0,98
3873,6.1875,-26.375,4.0,#001E0C,0,99
3921,6.1875,97.625,-90.75,#280097,0,99
3961,6.25,27.625,-20.625,#29012F,1,100
3964,6.25,32.125,10.75,#390000,0,100
3968,6.25,41.75,3.625,#400010,0,100
4025,6.3125,15.25,-10.5,#210C22,1,101
4029,6.3125,20.75,-15.0,#250728,1,101
4047,6.3125,112.25,-99.625,#3300A6,0,101
4053,6.375,-23.875,10.125,#001D00,0,102
4071,6.375,-1.625,10.75,#191400,0,102
4096,6.375,27.25,-13.5,#2D0026,1,102
4168,6.5,-21.125,-14.25,#001E27,0,104
4201,6.5,10.0,-40.375,#00154B,0,104
4238,6.5625,-8.0,11.125,#0F1700,0,105
4249,6.5625,8.25,-26.375,#001338,0,105
4260,6.5625,20.125,11.25,#2F0600,0,105
4284,6.5625,64.875,-72.5,#00007B,0,105
4285,6.5625,75.25,-65.625,#370071,0,105
4303,6.625,-6.75,-29.875,#001A3C,0,106
4324,6.625,9.75,-6.5,#1E101D,1,106
4329,6.625,14.875,-30.375,#03103D,1,106
4394,6.6875,7.75,11.375,#241000,0,107
4420,6.6875,59.375,-55.0,#2E0061,0,107
4423,6.6875,92.125,-79.0,#3C0086,0,107
4425,6.6875,95.875,-70.125,#4F0078,0,107
4439,6.75,-3.625,-7.75,#05171F,1,108
4456,6.75,9.75,-0.375,#211016,1,108
4470,6.75,24.625,-49.375,#000E59,0,108
4486,6.75,51.5,-18.625,#44002E,0,108
4489,6.75,59.625,-30.5,#46003E,0,108
4520,6.8125,2.125,11.125,#1E1300,0,109
4555,6.8125,72.625,-46.875,#4A0056,0,109
4556,6.8125,75.5,-79.0,#110086,0,109
4557,6.8125,81.75,-82.625,#18008C,0,109
4600,6.875,23.375,-7.375,#2D051F,1,110
4616,6.875,111.25,-86.75,#500093,0,110
4621,6.9375,-14.5,-24.125,#001D35,0,111
4689,6.9375,120.375,-105.375,#3900B1,0,111
4691,7.0,-26.25,-8.5,#002020,0,112
4703,7.0,-4.75,1.0,#0E1714,1,112
4707,7.0,-0.125,-13.625,#051627,1,112
4709,7.0,3.25,-19.625,#01162F,1,112
4808,7.0625,41.125,11.0,#430001,0,113
4816,7.0625,62.125,-49.625,#3B005A,0,113
4819,7.0625,126.125,-109.0,#3D00B8,0,113
4858,7.125,15.125,-44.125,#001452,0,114
4923,7.1875,37.375,-57.5,#000466,0,115
4929,7.1875,47.25,-51.5,#20005D,0,115
4980,7.25,20.625,-35.25,#070E46,1,116
5000,7.25,91.0,-64.875,#510072,0,116
5002,7.25,123.5,-93.125,#5A009E,0,116
5003,7.3125,-30.25,-0.5,#002116,0,117
5124,7.375,48.0,-35.5,#380047,0,118
5202,7.4375,69.0,-64.75,#300072,0,119
5205,7.5,-32.125,6.75,#002209,0,120
5269,7.5,50.125,-65.5,#000073,0,120
5274,7.5,82.875,-70.125,#3F007A,0,120
5275,7.5,86.75,-60.5,#50006C,0,120
5343,7.5625,33.75,-43.625,#150352,1,121
5409,7.625,36.125,-20.875,#350033,0,122
5413,7.625,39.5,-48.625,#16005A,0,122
5461,7.6875,27.5,-38.5,#13094B,1,123
5481,7.6875,50.375,-8.5,#490023,0,123
5486,7.6875,104.125,-78.875,#530089,0,123
5532,7.75,18.625,1.0,#2D0B16,1,124
5542,7.75,44.75,-62.625,#00006F,0,124
5549,7.75,126.625,-99.5,#5700AA,0,124
5593,7.8125,26.5,-0.375,#340218,1,125
5603,7.8125,52.375,-43.75,#360054,0,125
5617,7.875,-14.0,13.25,#071C00,0,126
5681,7.875,77.875,-51.375,#4F005F,0,126
5686,7.9375,-30.125,12.5,#002100,0,127
5781,8.0,-4.25,-19.625,#001B31,0,128
5822,8.0,22.0,-22.25,#240C35,1,128
5852,8.0,101.875,-84.75,#470093,0,128
5912,8.0625,41.25,-25.25,#39003A,0,129
5980,8.125,67.375,-37.625,#4E004C,0,130
5990,8.1875,-20.5,-22.5,#002136,0,131
5992,8.1875,-13.5,-1.625,#001D1A,0,131
5997,8.1875,-9.75,-7.875,#001C22,0,131
6039,8.1875,46.75,7.875,#4A000E,0,131
6051,8.25,-32.25,-6.125,#00231F,0,132
6132,8.3125,1.875,-26.125,#001A3B,0,133
6134,8.3125,5.375,2.625,#201515,1,133
6165,8.3125,90.75,-89.625,#22009B,0,133
6223,8.375,28.375,-54.125,#000F64,0,134
6237,8.375,59.125,-71.75,#00007F,0,134
6241,8.375,88.5,-72.375,#470080,0,134
6243,8.375,101.0,-96.25,#2900A6,0,134
6250,8.4375,-26.75,-16.625,#00232E,0,135
6288,8.4375,14.125,-16.125,#20122E,1,135
6305,8.4375,30.375,-5.75,#380021,0,135
6482,8.5625,56.75,-22.25,#4C0037,0,137
6483,8.5625,68.75,-77.875,#000089,0,137
6516,8.625,-4.375,-35.375,#001E49,0,138
6550,8.625,38.375,-0.875,#42001B,0,138
6564,8.625,116.25,-95.375,#4F00A6,0,138
6565,8.6875,-36.125,0.25,#002518,0,139
6617,8.6875,24.75,14.875,#390500,0,139
6626,8.6875,36.625,14.875,#440000,0,139
6635,8.6875,49.0,-0.625,#4C001B,0,139
6709,8.75,45.625,14.875,#4C0000,0,140
6711,8.75,56.875,-36.875,#45004C,0,140
6715,8.75,60.875,-60.875,#2C006F,0,140
6787,8.8125,106.25,-100.0,#2D00AE,0,141
6790,8.875,-38.0,7.875,#00250B,0,142
6938,8.9375,84.625,-87.625,#16009A,0,143
6941,8.9375,97.625,-80.5,#4B008F,0,143
6988,9.0,33.625,-13.125,#3A002C,0,144
6991,9.0,40.0,-14.0,#40002D,0,144
6995,9.0,48.125,-26.625,#42003E,0,144
6998,9.0,54.5,-13.75,#4F002D,0,144
7007,9.0,114.25,-104.875,#3400B6,0,144
7023,9.0625,-7.25,-14.0,#001D2C,0,145
7053,9.0625,15.5,15.5,#311000,0,145
7065,9.0625,29.0,-26.25,#2C063D,1,145
7084,9.0625,77.5,-73.0,#350083,0,145
7093,9.125,-32.5,-12.25,#00252A,0,146
7103,9.125,-19.5,15.625,#002000,0,146
7110,9.125,-11.875,-31.75,#002145,0,146
7129,9.125,0.5,5.375,#1D1912,1,146
7159,9.125,50.625,-57.125,#20006A,0,146
7245,9.1875,42.25,-37.25,#33004D,0,147
7254,9.1875,83.75,-55.25,#570068,0,147
7272,9.25,-2.875,15.875,#1F1A00,0,148
7289,9.25,16.875,-4.625,#2C1020,1,148
7316,9.25,58.5,-43.375,#420057,0,148
7324,9.3125,-36.375,14.375,#002500,0,149
7383,9.3125,110.375,-81.25,#5E0091,0,149
7401,9.375,-13.125,4.25,#041F14,1,150
7517,9.4375,19.25,-49.125,#00175F,0,151
7541,9.4375,54.75,-61.5,#1F0072,0,151
7577,9.5,4.25,16.125,#271800,0,152
7579,9.5,4.875,-42.125,#001D55,0,152
7587,9.5,8.625,-32.375,#001A47,0,152
7595,9.5,13.625,-36.625,#00184D,0,152
7609,9.5,24.375,5.25,#380814,1,152
7630,9.5,110.375,-94.375,#4900A6,0,152
7670,9.5625,10.125,5.75,#2A1513,1,153
7707,9.5625,73.625,-60.5,#450071,0,153
7712,9.5625,104.75,-89.875,#48009F,0,153
7870,9.75,-38.375,-5.875,#002722,0,156
7935,9.75,32.375,1.875,#40001A,0,156
7952,9.75,62.125,-25.5,#54003F,0,156
7975,9.8125,-8.375,16.875,#191E00,0,157
8105,9.875,52.75,-31.0,#470046,0,158
8108,9.875,68.125,-51.5,#480064,0,158
8111,9.875,95.0,-95.125,#2100A8,0,158
8120,9.9375,-26.625,-22.5,#00253A,0,159
8250,10.0,31.25,-33.625,#29074A,1,160
8274,10.0,53.25,-71.125,#000082,0,160
8279,10.0,76.25,-84.5,#020098,0,160
8283,10.0625,-42.0,1.0,#002819,0,161
8349,10.0625,44.125,-19.875,#440037,0,161
8351,10.0625,64.125,-67.625,#28007D,0,161
8371,10.125,-18.25,-5.0,#002222,0,162
8425,10.125,65.0,-31.25,#550048,0,162
8429,10.125,121.0,-110.625,#3900C3,0,162
8512,10.1875,62.625,-76.875,#00008C,0,163
8513,10.1875,73.875,-41.875,#580057,0,163
8524,10.25,-43.875,8.75,#00290E,0,164
8542,10.25,-10.875,-18.75,#002135,0,164
8597,10.25,42.125,-54.5,#140069,0,164
8662,10.3125,31.375,17.75,#430000,0,165
8702,10.375,-15.375,-13.75,#00222F,0,166
8741,10.375,19.625,-41.5,#001756,0,166
8798,10.4375,-3.375,6.0,#1B1D14,1,167
8839,10.4375,31.5,-59.125,#001271,0,167
8863,10.4375,87.375,-79.625,#3F0091,0,167
8867,10.5,-42.5,15.125,#002900,0,168
8933,10.5,37.375,-31.25,#360048,0,168
8937,10.5,43.75,-30.75,#3E0047,0,168
8947,10.5,80.875,-62.75,#4F0077,0,168
8949,10.5,118.0,-87.625,#65009E,0,168
8953,10.5625,-31.375,17.75,#002600,0,169
8992,10.5625,10.75,18.125,#301600,0,169
9000,10.5625,18.625,6.875,#351114,1,169
9006,10.5625,25.75,-44.125,#01135A,1,169
9018,10.5625,38.25,-63.25,#000C77,0,169
9070,10.625,5.75,-9.25,#1E1B29,1,170
9099,10.625,40.125,-6.75,#470027,0,170
9107,10.625,70.375,-71.75,#2E0085,0,170
9113,10.625,99.75,-74.25,#5C0089,0,170
9164,10.6875,12.875,-48.625,#001D61,0,171
9184,10.6875,45.125,-10.5,#4B002C,0,171
9208,10.75,-20.75,-29.0,#002645,0,172
9211,10.75,-18.875,9.875,#00230E,0,172
9284,10.75,51.125,12.0,#56000E,0,172
9295,10.75,126.125,-114.5,#3D00CB,0,172
9302,10.8125,-25.125,18.125,#002500,0,173
9328,10.8125,6.625,-16.75,#181B34,1,173
9333,10.8125,11.0,-22.75,#171A3C,1,173
9357,10.8125,43.25,-45.125,#2F005D,0,173
9370,10.8125,118.625,-100.625,#5100B4,0,173
9439,10.875,53.25,-51.125,#360066,0,174
9452,10.9375,-39.75,-11.75,#002A2D,0,175
9504,10.9375,23.0,-54.875,#00196B,0,175
9521,10.9375,38.25,5.875,#490017,0,175
9527,10.9375,52.5,4.875,#560019,0,175
9535,11.0,-35.0,-17.75,#002935,0,176
9583,11.0,24.5,-17.625,#320E36,1,176
9595,11.0,40.875,18.875,#4E0000,0,176
9634,11.0625,-4.375,-25.375,#002140,0,177
9677,11.0625,30.0,7.375,#420315,1,177
9691,11.0625,59.25,-17.25,#580036,0,177
9747,11.125,-1.0,-41.25,#002257,0,178
9758,11.125,4.875,8.0,#281B13,1,178
9778,11.125,25.375,-32.25,#24114B,1,178
9785,11.125,34.25,-53.75,#000E6A,0,178
9810,11.1875,-44.25,-5.625,#002B25,0,179
9876,11.1875,19.75,-29.125,#1F1546,1,179
9904,11.1875,66.5,-60.0,#3F0074,0,179
9921,11.25,-18.5,1.375,#00241C,0,180
9926,11.25,-14.5,19.125,#142200,0,180
9948,11.25,1.75,-34.25,#00214E,0,180
10107,11.375,-25.875,0.625,#00261D,0,182
10129,11.375,-1.625,-4.375,#181F24,1,182
10166,11.375,45.25,-68.5,#000482,0,182
10171,11.375,67.0,-43.125,#53005C,0,182
10174,11.375,79.625,-79.0,#330093,0,182
10183,11.4375,-47.875,1.625,#002C1B,0,183
10242,11.4375,21.5,19.625,#3D0F00,0,183
10246,11.4375,23.125,-11.75,#35102F,1,183
10270,11.4375,78.875,-46.25,#5E0061,0,183
10272,11.4375,108.625,-105.375,#2D00BE,0,183
10349,11.5,86.5,-66.625,#550080,0,184
10351,11.5,96.25,-65.625,#63007E,0,184
10352,11.5,97.375,-87.25,#4600A0,0,184
10385,11.5625,-6.0,-3.875,#112124,1,185
10445,11.5625,55.625,-5.375,#590028,0,185
10448,11.5625,87.0,-93.125,#1000AA,0,185
10449,11.625,-49.75,9.625,#002C0F,0,186
10461,11.625,-9.5,-37.125,#002652,0,186
10517,11.625,35.625,-37.5,#2F0554,1,186
10561,11.6875,-9.0,8.125,#162213,1,187
10604,11.6875,31.625,-21.375,#39073D,1,187
10623,11.6875,48.375,20.125,#570000,0,187
10646,11.75,-24.0,-11.5,#00272E,0,188
10659,11.75,-10.25,-26.5,#002543,0,188
10677,11.75,3.0,-2.0,#221E22,1,188
10729,11.8125,-48.25,16.625,#002C00,0,189
10735,11.8125,-24.875,7.125,#002715,0,189
10807,11.8125,48.5,-16.0,#4F0036,0,189
10851,11.875,-0.25,-17.75,#062138,1,190
10910,11.9375,-24.75,-5.25,#002826,0,191
10951,11.9375,12.625,10.875,#331810,1,191
10953,11.9375,13.0,-0.25,#301820,1,191
10991,11.9375,51.875,-38.875,#450057,0,191
10997,11.9375,89.625,-57.625,#640073,0,191
11045,12.0,1.125,-9.625,#19202D,1,192
11063,12.0,16.875,-21.375,#26183D,1,192
11132,12.0625,11.875,-8.625,#2A1A2C,1,193
11174,12.0625,98.625,-100.625,#2000B8,0,193
11209,12.125,-0.125,20.625,#291F00,0,194
11242,12.125,29.25,-48.75,#001465,0,194
11252,12.125,51.5,-22.25,#50003F,0,194
11277,12.1875,-20.875,-17.75,#002838,0,195
11283,12.1875,-16.5,-34.125,#00284F,0,195
11344,12.1875,56.75,-76.5,#000091,0,195
11347,12.1875,69.75,-84.125,#00009D,0,195
11348,12.1875,70.5,-34.125,#5F0051,0,195
11435,12.25,44.75,3.25,#52001D,0,196
11445,12.25,73.25,-55.0,#520070,0,196
11449,12.25,93.75,-74.625,#58008E,0,196
11544,12.3125,58.375,-66.75,#240082,0,197
11545,12.3125,61.875,-39.375,#520058,0,197
11597,12.375,7.125,-47.875,#002364,0,198
11651,12.375,80.75,-90.75,#0000A8,0,198
11652,12.375,114.75,-110.375,#3200C9,0,198
11655,12.4375,-50.0,-4.125,#002E25,0,199
11661,12.4375,-36.875,20.75,#002B00,0,199
11801,12.5,11.125,-41.875,#00205C,0,200
11813,12.5,45.25,-3.75,#520027,0,200
11823,12.5,57.5,-57.125,#390073,0,200
11826,12.5,59.25,-49.75,#450068,0,200
11840,12.5,126.75,-94.375,#6F00AF,0,200
11842,12.5625,-46.125,-11.375,#002E30,0,201
11857,12.5625,-15.625,-21.875,#00283F,0,201
11904,12.5625,22.5,-5.0,#3A1228,1,201
11976,12.625,6.5,21.625,#311D00,0,202
12009,12.625,45.875,-58.625,#1B0076,0,202
12011,12.625,73.625,-77.375,#2E0093,0,202
12015,12.625,90.75,-84.625,#43009F,0,202
12020,12.6875,-41.375,-17.375,#002E38,0,203
12022,12.6875,-29.25,-27.25,#002C47,0,203
12048,12.6875,-5.5,21.625,#242200,0,203
12061,12.6875,5.0,-22.625,#0C2040,1,203
12096,12.6875,37.625,-43.5,#2C075F,1,203
12108,12.6875,64.5,-20.75,#60003F,0,203
12203,12.75,57.75,0.625,#600022,0,204
12210,12.75,109.875,-87.75,#6000A5,0,204
12211,12.75,112.25,-100.375,#4C00B9,0,204
12332,12.875,-54.25,15.25,#002F07,0,206
12333,12.875,-53.875,1.875,#00301E,0,206
12342,12.875,-33.0,3.25,#002B1C,0,206
12371,12.875,-1.25,11.125,#252112,1,206
12423,12.875,34.375,-7.875,#46022D,1,206
12429,12.875,43.125,10.875,#540014,0,206
12438,12.875,63.125,-54.625,#460070,0,206
12446,12.875,75.5,-67.625,#470085,0,206
12477,12.9375,-6.625,-31.5,#00274D,0,207
12505,12.9375,13.25,-30.5,#111E4C,1,207
12529,12.9375,35.0,22.125,#4E0000,0,207
12539,12.9375,56.375,-26.375,#560047,0,207
12543,12.9375,104.875,-95.25,#4900B1,0,207
12544,12.9375,107.625,-76.625,#6B0093,0,207
12569,13.0,-3.75,-10.0,#10242F,1,208
12608,13.0,24.5,-24.625,#301444,1,208
12613,13.0,34.5,10.875,#4C0014,0,208
12636,13.0,125.25,-102.625,#6200BE,0,208
12651,13.0625,-9.625,0.75,#112520,1,209
12732,13.125,-19.125,22.5,#102800,0,210
12785,13.125,18.125,-14.625,#311836,1,210
12799,13.125,47.875,-49.625,#360069,0,210
12805,13.125,58.5,-32.375,#550050,0,210
12875,13.1875,15.75,22.625,#3C1800,0,211
12878,13.1875,23.5,11.0,#411114,1,211
12889,13.1875,38.0,-25.375,#420046,0,211
12907,13.1875,61.25,-8.75,#620030,0,211
12918,13.25,-56.625,9.75,#003113,0,212
12928,13.25,-32.75,10.5,#002C12,0,212
13038,13.3125,-43.375,21.875,#002E00,0,213
13115,13.3125,26.75,22.125,#470C00,0,213
13127,13.3125,68.75,-26.375,#640048,0,213
13180,13.375,15.5,-54.25,#002271,0,214
13209,13.375,48.875,-73.75,#00058F,0,214
13214,13.375,70.125,-64.75,#440081,0,214
13219,13.375,83.75,-50.125,#67006B,0,214
13229,13.4375,-36.5,-23.875,#002F43,0,215
13236,13.4375,-26.875,12.625,#002A0F,0,215
13248,13.4375,-12.25,-9.375,#00282F,0,215
13308,13.4375,35.75,-16.875,#45023A,1,215
13327,13.4375,92.25,-99.125,#1100B9,0,215
13403,13.5,51.375,-65.0,#180082,0,216
13407,13.5,55.75,15.375,#620010,0,216
13433,13.5625,-30.25,-3.375,#002C27,0,217
13503,13.5625,18.875,-34.875,#171C54,1,217
13535,13.5625,62.375,-82.0,#00009D,0,217
13542,13.5625,81.25,-70.25,#4F008B,0,217
13543,13.5625,85.5,-74.5,#4F0091,0,217
13549,13.625,-52.125,21.0,#003000,0,218
13647,13.6875,-31.5,23.25,#002C00,0,219
13699,13.6875,24.5,0.875,#411223,1,219
13729,13.6875,74.25,-89.0,#0000A9,0,219
13733,13.6875,105.125,-82.75,#62009F,0,219
13815,13.75,46.125,-35.625,#450056,0,220
13824,13.75,102.625,-105.5,#2200C5,0,220
13825,13.75,103.75,-70.75,#6F008C,0,220
13867,13.8125,-0.625,0.625,#232322,1,221
13903,13.8125,44.0,-24.625,#4B0046,0,221
13911,13.8125,54.75,22.125,#630001,0,221
13918,13.8125,79.125,-40.375,#69005E,0,221
13923,13.8125,115.75,-82.375,#73009F,0,221
13924,13.8125,119.5,-94.0,#6900B2,0,221
13989,13.875,26.5,-60.75,#001D7C,0,222
14008,13.875,50.375,-7.5,#5A002F,0,222
14029,13.875,120.375,-116.0,#3500D7,0,222
14108,13.9375,31.375,-41.125,#28135E,1,223
14109,13.9375,33.25,-64.125,#001982,0,223
14113,13.9375,38.0,-68.375,#001588,0,223
14116,13.9375,42.875,24.0,#590000,0,223
14145,14.0,-13.0,12.5,#162811,1,224
14273,14.0625,8.25,-36.625,#002458,0,225
14304,14.0625,29.125,-12.125,#420F35,1,225
14329,14.125,-54.25,-8.125,#00332E,0,226
14427,14.125,56.875,8.625,#64001B,0,226
14436,14.125,127.0,-120.25,#3B00DF,0,226
14438,14.1875,-59.625,3.0,#00331F,0,227
14459,14.1875,-25.0,-32.375,#002F52,0,227
14483,14.1875,-6.125,-17.875,#00283D,0,227
14560,14.1875,48.25,-43.5,#410063,0,227
14572,14.25,-60.0,16.375,#003308,0,228
14602,14.25,-5.75,-43.375,#002B62,0,228
14621,14.25,6.75,-28.5,#02244C,1,228
14624,14.25,7.875,2.375,#302021,1,228
14654,14.25,36.375,-58.625,#00147A,0,228
14707,14.3125,-11.0,24.375,#202800,0,229
14712,14.3125,-5.375,11.5,#232614,1,229
14885,14.375,79.75,-54.5,#610074,0,230
14958,14.4375,32.125,-2.0,#4A0928,1,231
14992,14.5,-29.875,-18.125,#002F3E,0,232
15017,14.5,-0.625,-29.125,#00274E,0,232
15037,14.5,11.875,-17.625,#28203D,1,232
15072,14.5,39.375,-11.625,#4E0036,0,232
15087,14.5,73.625,-48.75,#5F006C,0,232
15089,14.5,92.25,-91.25,#3D00AF,0,232
15095,14.5625,-48.0,-17.25,#00333C,0,233
15167,14.5625,16.875,-45.5,#002166,0,233
15208,14.5625,91.625,-69.25,#62008C,0,233
15210,14.5625,95.375,-60.125,#70007E,0,233
15213,14.625,-62.5,10.5,#003414,0,234
15218,14.625,-39.375,-2.5,#003028,0,234
15220,14.625,-34.625,-7.875,#00302F,0,234
15227,14.625,-23.375,-25.0,#002E48,0,234
15255,14.625,0.625,-46.375,#002A68,0,234
15319,14.625,99.125,-94.0,#4600B4,0,234
15320,14.625,100.5,-78.875,#64009B,0,234
15323,14.625,118.375,-105.625,#5400C8,0,234
15331,14.6875,-38.375,12.5,#003012,0,235
