id,L,a,b,hex_srgb,in_srgb,slice_id
3,0.0,0.0,0.0,#000000,1,0
6,1.0,0.0,0.0,#040404,1,1
9,1.0,6.0,0.0,#120004,1,1
17,1.0,10.0,-8.0,#120014,1,1
28,1.0,14.0,-14.0,#15001C,1,1
38,1.0,18.0,-20.0,#160024,1,1
49,1.0,24.0,-26.0,#18002B,1,1
57,1.0,32.0,-34.0,#190036,1,1
62,1.0,40.0,-40.0,#1C003E,1,1
66,1.0,48.0,-48.0,#1B0049,1,1
72,1.0,56.0,-54.0,#1D0052,1,1
78,1.0,64.0,-60.0,#1F005A,1,1
82,1.0,70.0,-62.0,#26005D,1,1
86,1.0,80.0,-70.0,#270069,1,1
89,1.0,88.0,-74.0,#2E006F,1,1
92,2.0,0.0,0.0,#070707,1,2
95,2.0,14.0,2.0,#1F0003,1,2
101,2.0,18.0,-4.0,#210011,1,2
110,2.0,22.0,-10.0,#220019,1,2
119,2.0,26.0,-16.0,#230021,1,2
125,2.0,30.0,-22.0,#230028,1,2
131,2.0,36.0,-32.0,#220035,1,2
136,2.0,40.0,-38.0,#20003E,1,2
142,2.0,46.0,-46.0,#1D0049,1,2
146,2.0,48.0,-40.0,#280040,1,2
149,2.0,50.0,-52.0,#180051,1,2
157,2.0,56.0,-50.0,#26004E,1,2
161,2.0,58.0,-58.0,#1A005A,1,2
168,2.0,64.0,-54.0,#2C0054,1,2
171,2.0,66.0,-64.0,#1C0063,1,2
177,2.0,72.0,-62.0,#2B0060,1,2
180,2.0,74.0,-68.0,#230069,1,2
186,2.0,80.0,-72.0,#25006F,1,2
191,2.0,86.0,-76.0,#280075,1,2
196,2.0,94.0,-76.0,#370075,1,2
199,2.0,96.0,-82.0,#2E007E,1,2
202,2.0,102.0,-84.0,#350081,1,2
205,2.0,108.0,-88.0,#380088,1,2
208,3.0,0.0,0.0,#0B0B0B,1,3
211,3.0,22.0,2.0,#280007,1,3
220,3.0,26.0,-8.0,#280019,1,3
232,3.0,30.0,-16.0,#280023,1,3
243,3.0,32.0,-10.0,#2D001B,1,3
246,3.0,34.0,-26.0,#260030,1,3
254,3.0,36.0,-20.0,#2C0028,1,3
259,3.0,38.0,-34.0,#23003A,1,3
267,3.0,42.0,-44.0,#1B0048,1,3
272,3.0,42.0,-26.0,#2F0030,1,3
278,3.0,46.0,-52.0,#100054,1,3
283,3.0,46.0,-32.0,#2F0038,1,3
287,3.0,48.0,-38.0,#2C0040,1,3
296,3.0,52.0,-54.0,#190057,1,3
298,3.0,52.0,-46.0,#28004B,1,3
310,3.0,58.0,-60.0,#16005F,1,3
313,3.0,58.0,-48.0,#2D004E,1,3
324,3.0,64.0,-62.0,#1F0062,1,3
326,3.0,64.0,-54.0,#2E0057,1,3
335,3.0,70.0,-66.0,#220068,1,3
337,3.0,70.0,-56.0,#34005A,1,3
344,3.0,76.0,-68.0,#29006B,1,3
346,3.0,76.0,-60.0,#370060,1,3
350,3.0,80.0,-74.0,#230074,1,3
358,3.0,86.0,-78.0,#26007B,1,3
360,3.0,86.0,-68.0,#3A006C,1,3
366,3.0,94.0,-82.0,#2D0081,1,3
370,3.0,100.0,-86.0,#300087,1,3
374,3.0,106.0,-90.0,#33008D,1,3
378,3.0,112.0,-92.0,#3A0091,1,3
381,3.0,118.0,-96.0,#3D0097,1,3
384,4.0,0.0,0.0,#0E0E0E,1,4
387,4.0,24.0,-44.0,#00044A,1,4
394,4.0,26.0,-38.0,#070042,1,4
401,4.0,26.0,-30.0,#190037,1,4
408,4.0,26.0,-22.0,#22002C,1,4
415,4.0,26.0,-14.0,#270022,1,4
427,4.0,28.0,-8.0,#2C001B,1,4
434,4.0,28.0,0.0,#2E000F,1,4
453,4.0,32.0,-48.0,#000050,1,4
456,4.0,32.0,-34.0,#1D003D,1,4
460,4.0,32.0,-26.0,#250032,1,4
480,4.0,34.0,-40.0,#160045,1,4
484,4.0,34.0,-20.0,#2C002A,1,4
498,4.0,36.0,-12.0,#320020,1,4
504,4.0,36.0,-4.0,#340016,1,4
507,4.0,38.0,-52.0,#000056,1,4
518,4.0,40.0,-46.0,#15004D,1,4
521,4.0,40.0,-32.0,#2A003A,1,4
525,4.0,40.0,-24.0,#30002F,1,4
531,4.0,42.0,-38.0,#260042,1,4
535,4.0,42.0,-18.0,#350028,1,4
545,4.0,46.0,-56.0,#00005C,1,4
550,4.0,46.0,-26.0,#350032,1,4
553,4.0,48.0,-50.0,#1C0053,1,4
558,4.0,48.0,-34.0,#31003D,1,4
565,4.0,50.0,-42.0,#2C0048,1,4
573,4.0,54.0,-60.0,#0D0062,1,4
579,4.0,56.0,-54.0,#230059,1,4
584,4.0,56.0,-38.0,#370042,1,4
590,4.0,58.0,-46.0,#32004E,1,4
597,4.0,62.0,-66.0,#0E006B,1,4
603,4.0,64.0,-60.0,#260062,1,4
605,4.0,64.0,-52.0,#330056,1,4
616,4.0,70.0,-68.0,#20006E,1,4
619,4.0,70.0,-54.0,#380059,1,4
622,4.0,72.0,-62.0,#300065,1,4
631,4.0,78.0,-72.0,#270074,1,4
634,4.0,78.0,-64.0,#360068,1,4
640,4.0,84.0,-78.0,#25007D,1,4
643,4.0,84.0,-66.0,#3C006B,1,4
649,4.0,90.0,-82.0,#280083,1,4
651,4.0,90.0,-72.0,#3D0074,1,4
657,4.0,96.0,-86.0,#2A008A,1,4
659,4.0,96.0,-74.0,#430077,1,4
663,4.0,100.0,-80.0,#3F0081,1,4
666,4.0,104.0,-90.0,#320090,1,4
670,4.0,106.0,-82.0,#460084,1,4
673,4.0,110.0,-94.0,#350097,1,4
677,4.0,116.0,-98.0,#38009D,1,4
681,4.0,122.0,-100.0,#4000A0,1,4
684,5.0,0.0,0.0,#111111,1,5
687,5.0,34.0,6.0,#370005,1,5
694,5.0,38.0,-2.0,#380015,1,5
701,5.0,42.0,-10.0,#3A001F,1,5
706,5.0,46.0,-18.0,#3B002A,1,5
710,5.0,50.0,-28.0,#3A0037,1,5
714,5.0,54.0,-36.0,#390042,1,5
720,5.0,58.0,-44.0,#36004D,1,5
726,5.0,62.0,-52.0,#320059,1,5
735,5.0,66.0,-60.0,#2C0064,1,5
742,5.0,70.0,-70.0,#1D0073,1,5
746,5.0,70.0,-54.0,#3B005C,1,5
750,5.0,72.0,-64.0,#2F006A,1,5
756,5.0,76.0,-72.0,#260077,1,5
761,5.0,76.0,-58.0,#3E0062,1,5
765,5.0,80.0,-78.0,#1D0080,1,5
771,5.0,82.0,-66.0,#3C006E,1,5
777,5.0,86.0,-76.0,#31007D,1,5
782,5.0,90.0,-84.0,#250089,1,5
788,5.0,92.0,-78.0,#390080,1,5
792,5.0,98.0,-88.0,#2D0090,1,5
796,5.0,102.0,-82.0,#420086,1,5
800,5.0,104.0,-92.0,#300096,1,5
804,5.0,108.0,-86.0,#46008D,1,5
807,5.0,110.0,-96.0,#33009C,1,5
811,5.0,114.0,-90.0,#490093,1,5
814,5.0,116.0,-98.0,#3C00A0,1,5
818,5.0,122.0,-102.0,#3E00A6,1,5
822,6.0,0.0,0.0,#131313,1,6
825,6.0,10.0,-38.0,#001347,1,6
832,6.0,12.0,-32.0,#00113E,1,6
847,6.0,16.0,-26.0,#110D36,1,6
851,6.0,18.0,-42.0,#000F4C,1,6
855,6.0,18.0,-34.0,#000D41,1,6
875,6.0,20.0,-20.0,#1F082E,1,6
883,6.0,22.0,-28.0,#190839,1,6
894,6.0,22.0,-14.0,#260526,1,6
897,6.0,24.0,-46.0,#000B52,1,6
900,6.0,24.0,-36.0,#0C0844,1,6
926,6.0,26.0,-22.0,#250231,1,6
937,6.0,26.0,-8.0,#2D001E,1,6
943,6.0,28.0,-30.0,#20023C,1,6
953,6.0,30.0,-48.0,#000655,1,6
958,6.0,30.0,-40.0,#11034A,1,6
964,6.0,30.0,-16.0,#2E0029,1,6
971,6.0,30.0,-2.0,#330017,1,6
980,6.0,32.0,-24.0,#2B0033,1,6
1004,6.0,34.0,-10.0,#350021,1,6
1008,6.0,34.0,4.0,#39000E,1,6
1012,6.0,36.0,-52.0,#00005B,1,6
1016,6.0,36.0,-44.0,#15004F,1,6
1018,6.0,36.0,-36.0,#240044,1,6
1027,6.0,36.0,-4.0,#38001A,1,6
1038,6.0,38.0,-20.0,#34002E,1,6
1051,6.0,38.0,10.0,#3D0000,1,6
1059,6.0,40.0,-28.0,#310039,1,6
1066,6.0,40.0,2.0,#3D0012,1,6
1069,6.0,42.0,-54.0,#01005E,1,6
1075,6.0,42.0,-38.0,#2A0047,1,6
1080,6.0,42.0,-14.0,#3B0027,1,6
1088,6.0,44.0,-48.0,#1E0055,1,6
1097,6.0,44.0,-6.0,#3F001D,1,6
1107,6.0,46.0,-26.0,#390036,1,6
1113,6.0,48.0,-60.0,#000067,1,6
1119,6.0,48.0,-34.0,#360041,1,6
1123,6.0,48.0,-20.0,#3E002E,1,6
1128,6.0,50.0,-54.0,#1C005E,1,6
1131,6.0,50.0,-42.0,#30004D,1,6
1150,6.0,54.0,-30.0,#3F003C,1,6
1153,6.0,56.0,-66.0,#000070,1,6
1157,6.0,56.0,-48.0,#310055,1,6
1161,6.0,56.0,-38.0,#3C0047,1,6
1166,6.0,58.0,-60.0,#1F0067,1,6
1186,6.0,64.0,-70.0,#0B0076,1,6
1189,6.0,64.0,-54.0,#35005E,1,6
1192,6.0,64.0,-46.0,#3E0052,1,6
1196,6.0,66.0,-64.0,#27006D,1,6
1208,6.0,70.0,-58.0,#380064,1,6
1210,6.0,72.0,-72.0,#1F0079,1,6
1215,6.0,72.0,-50.0,#440058,1,6
1223,6.0,76.0,-66.0,#360070,1,6
1227,6.0,78.0,-60.0,#410067,1,6
1230,6.0,80.0,-80.0,#1A0086,1,6
1233,6.0,80.0,-72.0,#320079,1,6
1241,6.0,84.0,-62.0,#47006A,1,6
1244,6.0,86.0,-78.0,#300083,1,6
1247,6.0,86.0,-70.0,#3F0076,1,6
1250,6.0,88.0,-84.0,#24008C,1,6
1256,6.0,92.0,-76.0,#3F0080,1,6
1259,6.0,94.0,-82.0,#370089,1,6
1263,6.0,98.0,-90.0,#2B0096,1,6
1268,6.0,100.0,-76.0,#4C0080,1,6
1271,6.0,104.0,-94.0,#2E009C,1,6
1274,6.0,104.0,-84.0,#46008C,1,6
1279,6.0,110.0,-96.0,#37009F,1,6
1282,6.0,110.0,-88.0,#490093,1,6
1286,6.0,116.0,-100.0,#3A00A6,1,6
1289,6.0,116.0,-90.0,#4F0096,1,6
1293,6.0,122.0,-104.0,#3D00AC,1,6
1296,6.0,122.0,-94.0,#52009C,1,6
1300,7.0,-6.0,-30.0,#001B3D,1,7
1308,7.0,0.0,-34.0,#001943,1,7
1312,7.0,0.0,-26.0,#001838,1,7
1315,7.0,0.0,0.0,#151515,1,7
1329,7.0,4.0,-22.0,#001633,1,7
1336,7.0,6.0,-28.0,#00153B,1,7
1344,7.0,8.0,-38.0,#001649,1,7
1355,7.0,8.0,-18.0,#10132D,1,7
1363,7.0,10.0,-24.0,#091335,1,7
1374,7.0,12.0,-32.0,#001340,1,7
1385,7.0,12.0,-14.0,#1C1028,1,7
1387,7.0,14.0,-42.0,#00144F,1,7
1399,7.0,14.0,-20.0,#181030,1,7
1411,7.0,16.0,-26.0,#130F38,1,7
1427,7.0,18.0,-36.0,#001046,1,7
1443,7.0,18.0,-12.0,#250B25,1,7
1449,7.0,20.0,-46.0,#001154,1,7
1463,7.0,20.0,-18.0,#230A2D,1,7
1471,7.0,20.0,-6.0,#2A091E,1,7
1478,7.0,22.0,-30.0,#180B3E,1,7
1506,7.0,24.0,-24.0,#230736,1,7
1520,7.0,26.0,-48.0,#000D57,1,7
1525,7.0,26.0,-40.0,#070A4C,1,7
1537,7.0,26.0,-16.0,#2C042B,1,7
1543,7.0,26.0,-8.0,#300220,1,7
1554,7.0,28.0,-34.0,#1C0543,1,7
1562,7.0,28.0,0.0,#340016,1,7
1572,7.0,30.0,-28.0,#27013B,1,7
1589,7.0,32.0,-52.0,#00075D,1,7
1592,7.0,32.0,-44.0,#0D0452,1,7
1601,7.0,32.0,-22.0,#2E0033,1,7
1609,7.0,34.0,-38.0,#200049,1,7
1615,7.0,34.0,-16.0,#34002B,1,7
1621,7.0,34.0,-8.0,#380021,1,7
1627,7.0,34.0,2.0,#3A0014,1,7
1643,7.0,38.0,-56.0,#000263,1,7
1647,7.0,38.0,-48.0,#120057,1,7
1668,7.0,38.0,8.0,#3F0008,1,7
1673,7.0,40.0,-40.0,#27004C,1,7
1675,7.0,40.0,-32.0,#300041,1,7
1679,7.0,40.0,-24.0,#360036,1,7
1681,7.0,40.0,0.0,#3F0017,1,7
1692,7.0,42.0,-18.0,#3B002E,1,7
1695,7.0,42.0,-10.0,#3F0024,1,7
1708,7.0,44.0,-60.0,#000069,1,7
1723,7.0,46.0,-54.0,#150060,1,7
1726,7.0,46.0,-46.0,#280055,1,7
1730,7.0,46.0,-26.0,#3B0039,1,7
1737,7.0,46.0,-4.0,#44001C,1,7
1744,7.0,48.0,-38.0,#340049,1,7
1749,7.0,48.0,-20.0,#410031,1,7
1752,7.0,48.0,-12.0,#440026,1,7
1765,7.0,52.0,-64.0,#00006F,1,7
1769,7.0,52.0,-48.0,#2E0058,1,7
1773,7.0,52.0,-32.0,#3E0041,1,7
1780,7.0,54.0,-58.0,#1F0066,1,7
1786,7.0,54.0,-26.0,#440039,1,7
1794,7.0,56.0,-40.0,#3C004C,1,7
1804,7.0,58.0,-34.0,#430044,1,7
1807,7.0,60.0,-70.0,#000079,1,7
1810,7.0,60.0,-52.0,#35005E,1,7
1817,7.0,62.0,-64.0,#22006F,1,7
1829,7.0,64.0,-44.0,#430052,1,7
1837,7.0,68.0,-74.0,#0C007F,1,7
1840,7.0,68.0,-58.0,#380067,1,7
1846,7.0,70.0,-66.0,#2E0073,1,7
1850,7.0,70.0,-52.0,#42005E,1,7
1861,7.0,76.0,-74.0,#28007F,1,7
1864,7.0,76.0,-60.0,#41006A,1,7
1867,7.0,78.0,-80.0,#170088,1,7
1869,7.0,78.0,-66.0,#3C0073,1,7
1879,7.0,82.0,-72.0,#38007C,1,7
1882,7.0,84.0,-64.0,#470070,1,7
1887,7.0,86.0,-80.0,#2F0088,1,7
1892,7.0,88.0,-86.0,#210092,1,7
1899,7.0,92.0,-74.0,#46007F,1,7
1904,7.0,94.0,-84.0,#36008F,1,7
1908,7.0,98.0,-92.0,#29009B,1,7
1911,7.0,98.0,-76.0,#4C0082,1,7
1916,7.0,102.0,-84.0,#45008F,1,7
1919,7.0,104.0,-94.0,#33009F,1,7
1924,7.0,108.0,-86.0,#4C0092,1,7
1927,7.0,110.0,-98.0,#3600A5,1,7
1932,7.0,114.0,-90.0,#4F0098,1,7
1935,7.0,116.0,-102.0,#3900AC,1,7
1939,7.0,120.0,-94.0,#52009F,1,7
1942,7.0,122.0,-106.0,#3C00B2,1,7
1946,7.0,126.0,-98.0,#5600A5,1,7
1949,8.0,-20.0,-22.0,#002035,1,8
1959,8.0,-14.0,-24.0,#001F37,1,8
1963,8.0,-14.0,-16.0,#001E2C,1,8
1980,8.0,-8.0,-28.0,#001D3D,1,8
1984,8.0,-8.0,-20.0,#001C32,1,8
1996,8.0,-6.0,-14.0,#001B2A,1,8
2012,8.0,-2.0,-32.0,#001B43,1,8
2016,8.0,-2.0,-24.0,#001A37,1,8
2035,8.0,0.0,-18.0,#00192F,1,8
2042,8.0,0.0,-10.0,#0E1825,1,8
2045,8.0,0.0,0.0,#181818,1,8
2065,8.0,4.0,-34.0,#001945,1,8
2069,8.0,4.0,-26.0,#00183A,1,8
2077,8.0,4.0,-16.0,#0D172D,1,8
2084,8.0,4.0,-8.0,#171622,1,8
2113,8.0,8.0,-22.0,#0B1635,1,8
2119,8.0,8.0,-14.0,#18152A,1,8
2126,8.0,8.0,-6.0,#1E1420,1,8
2130,8.0,10.0,-38.0,#00174B,1,8
2133,8.0,10.0,-28.0,#00153D,1,8
2183,8.0,14.0,-24.0,#151238,1,8
2189,8.0,14.0,-16.0,#1F112D,1,8
2196,8.0,14.0,-8.0,#251022,1,8
2203,8.0,16.0,-42.0,#001551,1,8
2207,8.0,16.0,-30.0,#0C1240,1,8
2225,8.0,16.0,-2.0,#2A0E1B,1,8
2233,8.0,18.0,-36.0,#001248,1,8
2267,8.0,20.0,-22.0,#210D35,1,8
2273,8.0,20.0,-14.0,#280C2A,1,8
2286,8.0,22.0,-44.0,#001154,1,8
2295,8.0,22.0,-28.0,#1D0D3D,1,8
2308,8.0,22.0,-8.0,#2E0922,1,8
2313,8.0,22.0,0.0,#310818,1,8
2318,8.0,24.0,-50.0,#00115D,1,8
2354,8.0,26.0,-36.0,#170B49,1,8
2361,8.0,26.0,-20.0,#2B0632,1,8
2378,8.0,26.0,6.0,#36030F,1,8
2388,8.0,28.0,-30.0,#240640,1,8
2397,8.0,30.0,-52.0,#000C60,1,8
2401,8.0,30.0,-44.0,#090954,1,8
2410,8.0,30.0,-14.0,#33002A,1,8
2416,8.0,30.0,-6.0,#370020,1,8
2432,8.0,32.0,-38.0,#1F044B,1,8
2437,8.0,32.0,-24.0,#2F0038,1,8
2463,8.0,34.0,0.0,#3C0019,1,8
2469,8.0,34.0,8.0,#3E000C,1,8
2472,8.0,36.0,-56.0,#000666,1,8
2475,8.0,36.0,-48.0,#0F025A,1,8
2489,8.0,38.0,-42.0,#230051,1,8
2491,8.0,38.0,-34.0,#2E0046,1,8
2493,8.0,38.0,-20.0,#390033,1,8
2498,8.0,38.0,-12.0,#3C0028,1,8
2525,8.0,40.0,-28.0,#36003E,1,8
2528,8.0,42.0,-60.0,#00006C,1,8
2531,8.0,42.0,-50.0,#1A005D,1,8
2542,8.0,42.0,-6.0,#420020,1,8
2549,8.0,42.0,2.0,#440016,1,8
2554,8.0,42.0,10.0,#460008,1,8
2561,8.0,44.0,-36.0,#340049,1,8
2566,8.0,44.0,-16.0,#41002D,1,8
2577,8.0,46.0,-26.0,#3E003B,1,8
2594,8.0,48.0,-44.0,#300054,1,8
2604,8.0,48.0,-8.0,#470023,1,8
2607,8.0,50.0,-66.0,#000075,1,8
2610,8.0,50.0,-58.0,#170069,1,8
2619,8.0,50.0,-14.0,#47002B,1,8
2626,8.0,52.0,-52.0,#2B0060,1,8
2632,8.0,52.0,-36.0,#3E0049,1,8
2635,8.0,52.0,-22.0,#460036,1,8
2644,8.0,54.0,-30.0,#440041,1,8
2652,8.0,56.0,-42.0,#3D0051,1,8
2660,8.0,58.0,-70.0,#00007B,1,8
2664,8.0,58.0,-60.0,#26006C,1,8
2674,8.0,60.0,-52.0,#370060,1,8
2679,8.0,60.0,-36.0,#470049,1,8
2690,8.0,62.0,-30.0,#4D0041,1,8
2699,8.0,64.0,-44.0,#450054,1,8
2702,8.0,66.0,-74.0,#070081,1,8
2705,8.0,66.0,-64.0,#2E0072,1,8
2710,8.0,66.0,-38.0,#4C004C,1,8
2722,8.0,70.0,-58.0,#3E0069,1,8
2727,8.0,72.0,-72.0,#27007E,1,8
2731,8.0,72.0,-48.0,#4B005A,1,8
2741,8.0,76.0,-66.0,#3C0075,1,8
2745,8.0,76.0,-56.0,#490066,1,8
2748,8.0,78.0,-82.0,#12008E,1,8
2754,8.0,80.0,-72.0,#38007F,1,8
2762,8.0,82.0,-64.0,#480072,1,8
2766,8.0,86.0,-86.0,#1F0095,1,8
2768,8.0,86.0,-78.0,#370088,1,8
2771,8.0,86.0,-70.0,#45007C,1,8
2781,8.0,92.0,-90.0,#23009B,1,8
2784,8.0,92.0,-76.0,#460085,1,8
2787,8.0,92.0,-66.0,#530075,1,8
2790,8.0,94.0,-82.0,#3E008E,1,8
2796,8.0,98.0,-88.0,#390098,1,8
2800,8.0,102.0,-96.0,#2B00A5,1,8
2804,8.0,102.0,-78.0,#520088,1,8
2808,8.0,106.0,-84.0,#4F0092,1,8
2811,8.0,108.0,-98.0,#3500A8,1,8
2814,8.0,108.0,-90.0,#48009B,1,8
2820,8.0,114.0,-102.0,#3800AF,1,8
2823,8.0,116.0,-94.0,#4F00A2,1,8
2828,8.0,120.0,-106.0,#3B00B5,1,8
2831,8.0,122.0,-98.0,#5200A8,1,8
2836,8.0,126.0,-110.0,#3E00BC,1,8
2839,9.0,0.0,0.0,#191919,1,9
2842,9.0,42.0,12.0,#490007,1,9
2846,9.0,44.0,6.0,#490013,1,9
2851,9.0,46.0,0.0,#4A001B,1,9
2865,9.0,50.0,-10.0,#4B0028,1,9
2871,9.0,52.0,-16.0,#4B0030,1,9
2877,9.0,56.0,-26.0,#4B003D,1,9
2881,9.0,58.0,-32.0,#4A0046,1,9
2885,9.0,60.0,-38.0,#48004E,1,9
2893,9.0,64.0,-48.0,#44005D,1,9
2899,9.0,66.0,-54.0,#400066,1,9
2904,9.0,68.0,-60.0,#3B006F,1,9
2913,9.0,70.0,-42.0,#500054,1,9
2916,9.0,72.0,-70.0,#30007E,1,9
2920,9.0,72.0,-48.0,#4E005D,1,9
2923,9.0,74.0,-76.0,#240087,1,9
2927,9.0,74.0,-64.0,#3F0075,1,9
2929,9.0,74.0,-54.0,#4B0066,1,9
2938,9.0,78.0,-82.0,#190091,1,9
2948,9.0,80.0,-66.0,#450078,1,9
2950,9.0,80.0,-58.0,#4F006C,1,9
2958,9.0,84.0,-86.0,#1D0097,1,9
2960,9.0,84.0,-76.0,#3B0087,1,9
2967,9.0,86.0,-70.0,#48007E,1,9
2969,9.0,86.0,-60.0,#54006F,1,9
2975,9.0,90.0,-90.0,#21009E,1,9
2977,9.0,90.0,-80.0,#3E008E,1,9
2984,9.0,92.0,-74.0,#4C0084,1,9
2991,9.0,96.0,-94.0,#2500A4,1,9
2993,9.0,96.0,-84.0,#420094,1,9
2998,9.0,98.0,-76.0,#520088,1,9
3003,9.0,102.0,-92.0,#3C00A1,1,9
3009,9.0,104.0,-98.0,#2F00AB,1,9
3011,9.0,104.0,-80.0,#56008E,1,9
3016,9.0,108.0,-88.0,#4F009B,1,9
3019,9.0,110.0,-102.0,#3200B1,1,9
3024,9.0,114.0,-96.0,#4B00A8,1,9
3028,9.0,116.0,-88.0,#5C009B,1,9
3031,9.0,118.0,-106.0,#3B00B8,1,9
3036,9.0,122.0,-92.0,#6000A1,1,9
3039,9.0,124.0,-110.0,#3E00BF,1,9
3043,9.0,126.0,-100.0,#5900AE,1,9
3046,10.0,-34.0,-12.0,#00272B,1,10
3051,10.0,-28.0,-16.0,#002531,1,10
3065,10.0,-24.0,-10.0,#002428,1,10
3068,10.0,-22.0,-20.0,#002436,1,10
3092,10.0,-18.0,-14.0,#00222E,1,10
3097,10.0,-16.0,-24.0,#00233C,1,10
3108,10.0,-16.0,-8.0,#002126,1,10
3127,10.0,-12.0,-18.0,#002134,1,10
3141,10.0,-10.0,-28.0,#002142,1,10
3148,10.0,-10.0,-12.0,#00202B,1,10
3154,10.0,-10.0,-4.0,#031F21,1,10
3176,10.0,-6.0,-20.0,#001F36,1,10
3190,10.0,-4.0,-32.0,#002047,1,10
3200,10.0,-4.0,-14.0,#001E2E,1,10
3207,10.0,-4.0,-6.0,#0F1D23,1,10
3216,10.0,-2.0,-26.0,#001E3F,1,10
3240,10.0,0.0,-20.0,#001D36,1,10
3248,10.0,0.0,-10.0,#121C29,1,10
3255,10.0,0.0,-2.0,#1A1C1E,1,10
3281,10.0,4.0,-38.0,#001E50,1,10
3285,10.0,4.0,-30.0,#001D44,1,10
3294,10.0,4.0,-18.0,#0E1B34,1,10
3301,10.0,4.0,-10.0,#1A1A29,1,10
3308,10.0,4.0,-2.0,#201A1E,1,10
3316,10.0,6.0,-24.0,#041B3C,1,10
3351,10.0,8.0,-16.0,#1A1931,1,10
3358,10.0,8.0,-8.0,#211826,1,10
3366,10.0,8.0,2.0,#271719,1,10
3369,10.0,10.0,-32.0,#001A47,1,10
3394,10.0,12.0,-44.0,#001B59,1,10
3404,10.0,12.0,-26.0,#11183F,1,10
3434,10.0,14.0,-20.0,#1F1637,1,10
3440,10.0,14.0,-12.0,#26152C,1,10
3446,10.0,14.0,-4.0,#2B1421,1,10
3453,10.0,14.0,4.0,#2E1317,1,10
3462,10.0,16.0,-36.0,#00174D,1,10
3494,10.0,18.0,-30.0,#171545,1,10
3519,10.0,20.0,-50.0,#001862,1,10
3532,10.0,20.0,-24.0,#24123C,1,10
3537,10.0,20.0,-16.0,#2B1131,1,10
3543,10.0,20.0,-8.0,#301027,1,10
3549,10.0,20.0,0.0,#330F1C,1,10
3555,10.0,22.0,-44.0,#001559,1,10
3585,10.0,22.0,6.0,#370C14,1,10
3593,10.0,24.0,-36.0,#18114D,1,10
3625,10.0,26.0,-30.0,#260D45,1,10
3631,10.0,26.0,-22.0,#2E0B3A,1,10
3637,10.0,26.0,-14.0,#34092F,1,10
3643,10.0,26.0,-6.0,#370824,1,10
3656,10.0,28.0,-56.0,#00136B,1,10
3660,10.0,28.0,-48.0,#00115F,1,10
3671,10.0,28.0,10.0,#3E040E,1,10
3680,10.0,30.0,-40.0,#1C0B53,1,10
3698,10.0,30.0,0.0,#3D021C,1,10
3712,10.0,32.0,-34.0,#2A064B,1,10
3716,10.0,32.0,-26.0,#32043F,1,10
3726,10.0,34.0,-52.0,#000B65,1,10
3732,10.0,34.0,-20.0,#390037,1,10
3738,10.0,34.0,-12.0,#3D002C,1,10
3749,10.0,34.0,6.0,#430015,1,10
3752,10.0,36.0,-60.0,#000C71,1,10
3758,10.0,36.0,-44.0,#210459,1,10
3767,10.0,36.0,12.0,#46000A,1,10
3787,10.0,38.0,-6.0,#440024,1,10
3806,10.0,40.0,-32.0,#370048,1,10
3809,10.0,40.0,-24.0,#3D003D,1,10
3814,10.0,42.0,-64.0,#000577,1,10
3817,10.0,42.0,-54.0,#150068,1,10
3823,10.0,42.0,-38.0,#340050,1,10
3827,10.0,42.0,-18.0,#430034,1,10
3836,10.0,42.0,0.0,#49001D,1,10
3841,10.0,42.0,8.0,#4B0012,1,10
3845,10.0,44.0,-48.0,#29005F,1,10
3854,10.0,44.0,-12.0,#48002D,1,10
3859,10.0,44.0,16.0,#4E0001,1,10
3870,10.0,46.0,-26.0,#430040,1,10
3875,10.0,46.0,-6.0,#4B0025,1,10
3888,10.0,48.0,-60.0,#110071,1,10
3894,10.0,48.0,-34.0,#40004B,1,10
3898,10.0,48.0,-20.0,#480037,1,10
3904,10.0,48.0,10.0,#50000F,1,10
3908,10.0,50.0,-68.0,#00007D,1,10
3914,10.0,50.0,-54.0,#290068,1,10
3917,10.0,50.0,-42.0,#3B0056,1,10
3923,10.0,50.0,-14.0,#4D002F,1,10
3928,10.0,50.0,2.0,#51001B,1,10
3944,10.0,52.0,-8.0,#510028,1,10
3957,10.0,54.0,-30.0,#490045,1,10
3964,10.0,56.0,-64.0,#1D0077,1,10
3968,10.0,56.0,-48.0,#3C005F,1,10
3972,10.0,56.0,-38.0,#460051,1,10
3976,10.0,56.0,-24.0,#4F003D,1,10
3980,10.0,58.0,-72.0,#000084,1,10
3985,10.0,58.0,-58.0,#30006E,1,10
3993,10.0,58.0,-18.0,#530035,1,10
4012,10.0,62.0,-34.0,#50004B,1,10
4016,10.0,64.0,-70.0,#200081,1,10
4020,10.0,64.0,-52.0,#430065,1,10
4024,10.0,64.0,-42.0,#4C0057,1,10
4029,10.0,64.0,-28.0,#550043,1,10
4031,10.0,66.0,-78.0,#00008D,1,10
4035,10.0,66.0,-64.0,#340077,1,10
4052,10.0,70.0,-56.0,#46006B,1,10
4057,10.0,70.0,-40.0,#550054,1,10
4059,10.0,72.0,-72.0,#2F0084,1,10
4063,10.0,72.0,-46.0,#53005C,1,10
4067,10.0,74.0,-64.0,#420077,1,10
4073,10.0,76.0,-84.0,#050097,1,10
4077,10.0,76.0,-58.0,#4C006E,1,10
